"","Operetta_well","source","layout_type","line","source_line","systematic","ANCvsEVO","rank_by_","X96_plate","X96_well","medium","plasmid","background","mutation","mutation_size","Filename","DAPI_stock","Alexa_stock","type","mutants_per_plate","replicates_per_plate","fixing","cellwall_stain","DAPI._stain","screen","staining_with_glass_bead","culture_with_glass_beads","comment"
"88","H04","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"89","H05","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"90","H06","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"91","H07","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"92","H08","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"93","H09","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"94","H10","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"95","H11","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"96","H12","morph-fitness-pl1","m13_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m13__2017-06-21T13_32_06-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"97","A01","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"98","A02","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"99","A03","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"100","A04","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"101","A05","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"102","A06","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"103","A07","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"104","A08","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"105","A09","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"106","A10","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"107","A11","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"108","A12","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"109","B01","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"110","B02","morph-fitness-pl1","m46_layout","M4a","morph-fitness-pl1_M4a","YBL099W","ancestor","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"111","B03","morph-fitness-pl1","m46_layout","M4a","morph-fitness-pl1_M4a","YBL099W","ancestor","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"112","B04","morph-fitness-pl1","m46_layout","M4a","morph-fitness-pl1_M4a","YBL099W","ancestor","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"113","B05","morph-fitness-pl1","m46_layout","M4a","morph-fitness-pl1_M4a","YBL099W","ancestor","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"114","B06","morph-fitness-pl1","m46_layout","M4a","morph-fitness-pl1_M4a","YBL099W","ancestor","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"115","B07","morph-fitness-pl1","m46_layout","M4e-1","morph-fitness-pl1_M4e-1","YBL099W","evolved_1","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"116","B08","morph-fitness-pl1","m46_layout","M4e-1","morph-fitness-pl1_M4e-1","YBL099W","evolved_1","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"117","B09","morph-fitness-pl1","m46_layout","M4e-1","morph-fitness-pl1_M4e-1","YBL099W","evolved_1","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"118","B10","morph-fitness-pl1","m46_layout","M4e-1","morph-fitness-pl1_M4e-1","YBL099W","evolved_1","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"119","B11","morph-fitness-pl1","m46_layout","M4e-1","morph-fitness-pl1_M4e-1","YBL099W","evolved_1","1","4C","C2","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"120","B12","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"121","C01","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"122","C02","morph-fitness-pl1","m46_layout","M4e-2","morph-fitness-pl1_M4e-2","YBL099W","evolved_2","2","4C","H12","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"123","C03","morph-fitness-pl1","m46_layout","M4e-2","morph-fitness-pl1_M4e-2","YBL099W","evolved_2","2","4C","H12","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"124","C04","morph-fitness-pl1","m46_layout","M4e-2","morph-fitness-pl1_M4e-2","YBL099W","evolved_2","2","4C","H12","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"125","C05","morph-fitness-pl1","m46_layout","M4e-2","morph-fitness-pl1_M4e-2","YBL099W","evolved_2","2","4C","H12","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"126","C06","morph-fitness-pl1","m46_layout","M4e-2","morph-fitness-pl1_M4e-2","YBL099W","evolved_2","2","4C","H12","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"127","C07","morph-fitness-pl1","m46_layout","M5a","morph-fitness-pl1_M5a","YNL315C","ancestor","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"128","C08","morph-fitness-pl1","m46_layout","M5a","morph-fitness-pl1_M5a","YNL315C","ancestor","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"129","C09","morph-fitness-pl1","m46_layout","M5a","morph-fitness-pl1_M5a","YNL315C","ancestor","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"130","C10","morph-fitness-pl1","m46_layout","M5a","morph-fitness-pl1_M5a","YNL315C","ancestor","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"131","C11","morph-fitness-pl1","m46_layout","M5a","morph-fitness-pl1_M5a","YNL315C","ancestor","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"132","C12","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"133","D01","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"134","D02","morph-fitness-pl1","m46_layout","M5e-1","morph-fitness-pl1_M5e-1","YNL315C","evolved_1","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"135","D03","morph-fitness-pl1","m46_layout","M5e-1","morph-fitness-pl1_M5e-1","YNL315C","evolved_1","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"136","D04","morph-fitness-pl1","m46_layout","M5e-1","morph-fitness-pl1_M5e-1","YNL315C","evolved_1","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"137","D05","morph-fitness-pl1","m46_layout","M5e-1","morph-fitness-pl1_M5e-1","YNL315C","evolved_1","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"138","D06","morph-fitness-pl1","m46_layout","M5e-1","morph-fitness-pl1_M5e-1","YNL315C","evolved_1","1","6A","D7","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"139","D07","morph-fitness-pl1","m46_layout","M5e-2","morph-fitness-pl1_M5e-2","YNL315C","evolved_2","2","6B","B6","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"140","D08","morph-fitness-pl1","m46_layout","M5e-2","morph-fitness-pl1_M5e-2","YNL315C","evolved_2","2","6B","B6","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"141","D09","morph-fitness-pl1","m46_layout","M5e-2","morph-fitness-pl1_M5e-2","YNL315C","evolved_2","2","6B","B6","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"142","D10","morph-fitness-pl1","m46_layout","M5e-2","morph-fitness-pl1_M5e-2","YNL315C","evolved_2","2","6B","B6","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"143","D11","morph-fitness-pl1","m46_layout","M5e-2","morph-fitness-pl1_M5e-2","YNL315C","evolved_2","2","6B","B6","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"144","D12","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"145","E01","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"146","E02","morph-fitness-pl1","m46_layout","M6a","morph-fitness-pl1_M6a","YPL271W","ancestor","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"147","E03","morph-fitness-pl1","m46_layout","M6a","morph-fitness-pl1_M6a","YPL271W","ancestor","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"148","E04","morph-fitness-pl1","m46_layout","M6a","morph-fitness-pl1_M6a","YPL271W","ancestor","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"149","E05","morph-fitness-pl1","m46_layout","M6a","morph-fitness-pl1_M6a","YPL271W","ancestor","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"150","E06","morph-fitness-pl1","m46_layout","M6a","morph-fitness-pl1_M6a","YPL271W","ancestor","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"151","E07","morph-fitness-pl1","m46_layout","M6e-1","morph-fitness-pl1_M6e-1","YPL271W","evolved_1","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"152","E08","morph-fitness-pl1","m46_layout","M6e-1","morph-fitness-pl1_M6e-1","YPL271W","evolved_1","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"153","E09","morph-fitness-pl1","m46_layout","M6e-1","morph-fitness-pl1_M6e-1","YPL271W","evolved_1","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"154","E10","morph-fitness-pl1","m46_layout","M6e-1","morph-fitness-pl1_M6e-1","YPL271W","evolved_1","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"155","E11","morph-fitness-pl1","m46_layout","M6e-1","morph-fitness-pl1_M6e-1","YPL271W","evolved_1","1","1B","B4","YPD","none","BY4741",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"156","E12","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
"157","F01","morph-fitness-pl1","m46_layout","BLANK","morph-fitness-pl1_BLANK","BLANK","BLANK","BLANK","BLANK","BLANK","YPD","BLANK","BLANK",NA,NA,"170621_morphology_plate1_m46__2017-06-21T16_11_59-Measurement1",20170208,20170608,"epifluor",3,5,20170620,20170620,20170621,20170621,0,0,""
